product_id,title,category,brand,description,price,stock,average_rating,rating_number
B07Z5C1KGR,"Bloomy Essentials Top 3 Organic Essential Oils Starter Set 10 mL (1/3 oz) - USDA Certified Organic - 100% Pure Lavender, Lemon and Peppermint",All Beauty,Bloomy Essentials,[] [],-1.0,88,4.4,102
B07T3Z58HL,"Hand Crafted Ceramic Aromatherapy Essential Oil Diffuser,100ml Fragrant Room Sprays Ultrasonic Aroma Mist Atomizer BPA-Free, Waterless Auto Shut-Off and 7 Color Night Lights for Office Home Study Yoga",All Beauty,BRNBW,"[] ['★The Ultrasonic Aroma Diffuser uses high frequency Ultrasonic technology that vibrates cool water inside the unit creating an ultra fine mist into the air. When oils are added to the water, they are immediately dispersed into the air providing a pleasant environment.'
 ""★Use low-noise fans, almost no fan noise. There are considerate anti splash techniques, Whisper-quiet operation won't interfere with your study, work or sleep.100ml,Working time: up to 6 hours""
 '★This aroma diffuser have 7 color changing lamps for your choice, nightlight, programmable on/off cycles and auto shut-off. lights would change the colors in a breath light mode .Press LED lights button (left one) once to changing light; Press twice to steady color light; Press third seconds to turn the light off.'
 '★Press misting button (right one) to turn on continuous misting mode; Press twice to turn on intermittent misting mode; Press third time to turn the misting off. Misting takes up to 10 minutes to reach full output. Misting output will vary from different indoor temperature and humidity.The unit will automatically shut off when the water level gets too low.'
 '★FCC This device complies with FCC Part 15 and 18 of FCC Rules..Backed by 60 days money-back and 12-month worry-free warranty.']",-1.0,19,4.0,55
B08PVH18Z6,"WIS Hyaluronic Acid Moisturizing Facial Mask for Women Anti-aging, Deep Hydrating, Remove Wrinkles, 24 Pack Sheet Mask for Dry and Sensitive Skin Care",All Beauty,+WIS+,[] [],-1.0,90,4.2,46
B09M7WMGQH,VTAOZI Lace Front Wigs Human Hair Straight 4x4 Lace Closure Wigs for Black Women Pre Plucked with Baby Hair 150% Density Brazilian Straight Lace Front Closure Wigs Human Hair 18 Inch,All Beauty,VTAOZI,[] [],-1.0,27,3.5,32
B087D1YQ2H,Hyaluronic Acid Serum for face - 11% Low molecules Anti-aging Hydrating Booster Serum 100% Pure Hyaluronic Acid,All Beauty,MEAROSA DESIGN,[] [],-1.0,8,4.4,32
B08KFKKPBB,Sia Botanics Vitamin C + Lemon Peel Brightening Cleanser Concentrate (4 oz),All Beauty,Sia Botanics,[] [],-1.0,53,4.3,24
B07RP9FXLW,"UV Light for Nails,LKE Curing Lamp for Gel Nail Polish 54W UV Led Light Gel Nail Starter Kit Nail Dryer Accessories",All Beauty,LKE,[] [],-1.0,52,4.0,47
B093CPFRHJ,"Baboo Kids Bamboo Toothbrush Soft Bristles - BPA Free Activated Charcoal - Organic Wooden Baby Tooth Brush - Eco-Friendly Biodegradable Toothbrushes for Toddlers, Child and Babies",All Beauty,BABOO,[] [],-1.0,7,4.1,35
B091TKH1JF,"Gel Nail Polish Kit with Gel Base and Top Coat, 12 Pcs All Seasons Skin Tones Pink Neutral Brown Gel Polish Kit, Soak Off LED Gel Nail Kit Manicure DIY Nail Art Home Salon",All Beauty,BEUXITUN,[] [],-1.0,26,4.4,26
B08BZ1RHPS,"MD Complete Bright & Healthy Vitamin C+ Vitalizing Face Serum| with Vitamin C, Vitamin E and Herbal Extracts | Potent Antioxidant Protection, Nourishes, Brightens and Evens Skin 0.5 fl oz",All Beauty,MD Complete by Dr. Brian Zelickson,[] [],-1.0,98,4.2,53
B0B4RV6X1H,"MRTREUP Chrome Nail Powder Palette , Metallic Mirror Effect Chrome Powder for Nails , Rose Gold Sliver Pink Holographic Nail Glitter Nail Pigment Powder for DIY Salon Nail Art Decorations",All Beauty,MRTREUP,[] [],-1.0,2,4.3,66
B00N6WHTRG,"Pure Rosehip Seed Oil Certified Organic Large 4 Ounce Bottle (120 Ml) By Jarosa Beauty - Cold Pressed, Virgin & Unrefined, Carrier, Face & Hair Oil - No Fillers or Fragrance",All Beauty,Jarosa Beauty,[] [],-1.0,97,3.9,130
B08RYQXJ88,"GERSHION Pastel Gel Nail Polish Set, 6 Colors Gel Polish Set, Soak Off UV Lamp Gel Polish Kit, Nude Pink Yellow Green Color Nail Polish Kit, 7.5ml Gel Polish Kit H-10",All Beauty,GERSHION,[] [],-1.0,48,4.1,216
B097TV9CR6,"Solflower SPF 30 Sunscreen Lotion - Broad Spectrum, UVA/UVB Protection - PABA-Free, Oil-Free - 3.36 Fl Oz",All Beauty,Solflower,[] [],-1.0,96,4.4,32
B08WL8GDCP,"Dead Sea Mud Soap,125gr, Minerals & Salt Spa Skincare for Multi Skin Disorders Natural Treatment for Face & All Body, Natural Beauty Care, All Skin types, Perfect for Oily Skin Treatment, Smooth Face & Body Within 5-10 Min",All Beauty,MINERALS MINERALS,[] [],-1.0,49,4.1,45
B08CMHFXJN,"Faux Locs Crochet Hair- 24 inch 6 packs, Knotless Style, Most Natural Faux Locs Crochet Braid, Black Pre-Looped Wavy Twist Crochet Braids Synthetic Braiding Hair Extensions  (24 Inch, 1B)",All Beauty,SinBounBoun,[] [],-1.0,68,4.6,40
B08P58XSTQ,"26 pcs letters Hairpin, hair clips for women hair accessories, DIY barrettes",All Beauty,JEBDY RUBBY,[] [],-1.0,94,3.5,22
B093Q24N9V,ZZLOVE Amino Acids Body Wash for Men Women Moisturizing Shower Gel with Milk Protein Hydrolysate and Natural Plant Extracts,All Beauty,ZZLOVE,[] [],-1.0,77,3.7,26
B08W8LKLHB,"Maestee 9 Pcs Gel Nail Polish Kit, 6 Colors (8ml) with Base and Top Coat and Matte Top Gel (8ml) Neon Nail Polish Hot Neon City Collection Soak Off Nail Gel Polish Starter Professional Kit Best Mothers Day Gift",All Beauty,maestee,[] [],-1.0,28,4.3,31
B08G15JBYN,"Butterfly Nail Art Decals Water Transfer Stickers, 22 Sheets Butterfly Nail Sticker DIY Nail Decals, 2 Set Butterfly Nail Glitter Holographic Stickers Reflected Butterfly Designs for Nails Supply",All Beauty,B bangcool,[] [],-1.0,62,4.6,117
B09SH1FD9S,"Kopari Bubblegum Lip Gloss Kit | Strawberry, Grape, and Bubble Gum Flavors | Hydrating Blend of Shea Butter and Coconut Oil to Nourish and Soothe Chapped Lips | Vegan and Cruelty-Free",All Beauty,Kopari,"[] ['Bubble Gum Lip Kit is infused with three bubblicious flavors including Strawberry, Grape, and Bubble Gum for lusciously hydrated lips.'
 'Ultra hydrating and non-sticky, these glossies will give your lips the perfect amount of shine. Say bye to dry lips and hello to luscious hydration.'
 'Formulated with Shea Butter, Squalene, and Organic Coconut Oil these glossies deeply moisturize, smooth, and leave your lips smelling delicious!'
 'Gently squeeze the tube and glide on your favorite Lip Glossy for the perfect amount of shine.'
 'Made In The USA: Kopari skin care products are manufactured using only the best ingredients and made with love in sustainable, solar powered labs in Southern California. All products are proudly non GMO, sulfate free, cruelty free and paraben free.']",27.99,34,4.5,40
B08XYTTRPL,"SENGTERM Satin Bonnet Adjustable Sleep cap Double Layered Hair Bonnet Silky Cap for Women Curly Natural Long Hair (L, Black)",All Beauty,SENGTERM,[] [],-1.0,62,4.7,6
B086MN4SRX,"Pretty Frank Natural Deodorant Jar- No Aluminum Deodorant for Women, Men, Teens, & Kids – Paraben Sulfate Free Cream Deodorant with Shea Butter, Coconut Oil, Vitamin E & Baking Soda (Jasmine)",All Beauty,PRETTY FRANK,[] [],-1.0,43,4.3,60
B086W18W1W,Biutee Starry Sky Nail Gel Firework Nail Gel With black Nail Polish Gel 8ml UV LED,All Beauty,Biutee,[] [],-1.0,85,4.1,108
B0BDFKFWQF,Halloween Mouth Tattoos Temporary for Clown Cosplay(10pcs)Tattoos Face stickers Prank Props for Cosplay Party Halloween Decorations Favor Supplies,All Beauty,HCNOCNB,[] [],-1.0,51,3.4,42
B0B6DPNJHQ,"[SKIN&LAB] Barrierderm Milky Serum | Infused with Milk Ceramide Complex, Squalane, and Panthenol to Nourish Skin | Lock Moisture in Skin and Repair Skin Barrier | Hypoallergenic & Dermatologist Tested | Made in Korea | 1.69 Fl Oz",All Beauty,SKIN & LAB SKIN SCIENCE SOLUTION,"['Barrierderm Milky Serum with Milk Ceramide Complex is gently absorbed into the skin and help to restore the damaged skin barrier.'] ['💜 Replenish Destroyed Skin Barrier: SKIN&LAB Barrierderm Milky Serum contains Milk Ceramide Complex which can be gently absorbed into the skin and help to restore the damaged skin barrier.'
 '💜 MOISTURE SKIN BARRIER: This serum provides a high content of Milk Ceramide Complex to improve hydration and improved transdermal water loss.'
 '💜 REPLENISH DESTROYED SKIN BARRIER: Provides over 120 hours of barrier strengthens'
 '💜 IMPROVE BARRIER ABSORPTION: The contents of the serum is similar to the components of our skin barrier which increases the absorption rate of the skin.'
 '💜 DERMATOLOGIST TESTED: Hypoallergenic tested. Daily face moisturizer for all skin types, especially for dry skin and sensitive skin. Cruelty-free, Paraben free, and Fragrance-free. Made in Korea.']",20.99,92,4.4,35
B089YWCVRQ,"Reusable Makeup Remover Pads| Dual- Texture Soft Reusable Face Microfiber Rounds For Mascara, Eye Shadow, Lipstick, Foundation (3 Pads+ Makeup Headband +Laundry Bag)",All Beauty,TECHEALTH,[] [],-1.0,59,3.8,19
B08XJWLLKQ,"John Frieda Detox and Repair Shampoo and Conditioner Set with Nourishing Avocado Oil and Green Tea, 8.45 Fl Oz (Pack of 2)",All Beauty,John Frieda,"['John Frieda Detox and Repair Shampoo and Conditioner set removes product build up and revitalizes dry and stressed hair. Detox and Repair moisturizes and cleanses damaged hair and leaves hair visibly healthy and repaired. With antioxidant rich green tea and nourishing avocado oil. Your hair is exposed to many daily challenges that could make it look stressed and lifeless. Styling, product build up, and environmental influences can strain hair and can reduce the effect of caring ingredients. With antioxidant rich green tea and nourishing avocado oil, John Frieda Detox and Repair removes product build up and revitalizes hair immediately. The result: Repaired and healthy looking hair with silky shine. Satisfaction Guaranteed. Limitations may apply.'] ['REMOVE BUILD UP - John Frieda Detox and Repair Shampoo and Conditioner set provide stressed hair with rich nutrients and revitalizes hair immediately.']",-1.0,79,4.5,242
B087Q8VHCD,"Spray Bottle with Black Trigger, Suream 10.6oz/300ml Adjustable Sprayer with Stream Mist Mode for Hair, Refillable Empty Plastic Houseplant Mister for Hair Styling, Gardening, Ironing and Cleaning",All Beauty,SUREAM,[] [],-1.0,3,4.4,54
B0182PKATA,"HAIR BRUSH by Earth's Daughter with FREE Travel Size Brush, Bamboo Paddle For Adults & Kids, NO MORE Breaks or Frizzyness, All Hair Types!",All Beauty,Earth's Daughter,[] [],-1.0,50,3.4,78
B009GPP546,"Sasy n Savy, Citrus Soufflè Hydrating and Nourishing Body Crème, Plant-Based Natural Ingredients For Daily Moisture, 6.08 fl oz(180mL)",All Beauty,Sasy n Savy,[] [],24.99,75,4.8,29
B0B2L218H2,"PINROSE Perfumes Bold Soul - Eau de Parfum Petals (Fragrance Towelettes) - Vegan, Cruelty-free, and Hypoallergenic Scent with Essential Oils - Notes of Crushed Blackberry, Tuberose, Vanilla, Cinnamon and Patchouli",All Beauty,PINROSE,"[] [""WHAT'S A PETAL? A petal is an innovative way to apply or refresh PINROSE perfumes, anytime, anywhere; each one contains the perfect dose of fragrance on a convenient, ultra-portable towelette.""
 'BOLD SOUL: This warm floral is a diva, a dynamo, your liquid get-up-and-go, the scent equivalent of a peacock with colors ablaze.'
 'CLEAN BEAUTY: All PINROSE products are HYPOALLERGENIC, VEGAN + paraben, phthalate and CRUELTY FREE. We never test on animals or use animal ingredients.'
 'THE FULL COLLECTION: Visit our Amazon store to discover the many ways you can enjoy the PINROSE scent made just for you.'
 'PERFUMES WITH PERSONALITY: Every PINROSE scent was designed with a clear vision of the sensory impact it should make. Within every PINROSE fragrance is a world of textures, tastes, music, art and energy that invite you to SMELL LIFE IN COLOR.']",10.0,72,4.0,251
B086VK22QT,20 PCS Zoostliss Nail Polish Remover Clips,All Beauty,Zoostliss,[] [],-1.0,54,4.5,112
B08FD2KP9R,"35.4 Inch Extra Long Silicone Back Scrubber for Shower, 2021 Updated Lengthen Back Scrubber Brush for Men and Women, Exfoliating Back Washer with Wall Hooks, Easy Clean, Comfortable Massage (Green 27.5in)",All Beauty,MAORULU,[] [],-1.0,17,3.8,76
B08BFH35VX,SELF/ish Men's Face Scrub | Exfoliating Facial Cleanser | Deep Cleansing | Effective Shave Prep & Beard Exfoliator for Men | Natural Ingredients | 3.4fl oz,All Beauty,MELARQT,[] [],-1.0,59,4.4,266
B09C5WY6TG,"LVWIGXE Short Wigs China Virgin Hair with Baby Hair 13X4X1 T Part Hairline Silky Straight Bob Wigs for Black Women 180% Density Lace Front Wigs Human Hair 14 Inch, Orange (T Part )",All Beauty,Lvwigxe,[] [],-1.0,23,3.9,86
B094QZR81B,KRISNICE Magnetic 3D Cat Eye Gel Nail Polish Set Glitter Summer Colors Green Olive Soak Off Nail Lamp Pure UV LED for Nails Art Salon Gift Box DIY Home 7.3ml (KHS6-003),All Beauty,KRISNICE,[] [],-1.0,6,4.7,3
B08C7MDQDG,ESPOIR Contour Powder #3 Light Gray | Natural Shadowing Effect with Flawless Tone | Light-Silky Veil Texture,All Beauty,Espoir,[] [],-1.0,33,3.4,23
B0BN7ZDMD5,"AIBRIT Gel Polish 4 Pcs Gel Base Coat, Strengthener Coat No Wipe Gel Top Coat Glossy Shiny & Matte Soak-off LED UV Light Gel Polish for Manicure Nail Art",All Beauty,AIBRIT,[] [],-1.0,41,4.5,30
B0914JBBTV,"Bioré J-Beauty Makeup Removing Moisturizing Cleansing Jelly, Top Japanese Makeup Remover, Gentle Skin Cleanser, Mild Floral Fragrance, Non-Greasy, 7.8 Ounce",All Beauty,Bioré,"['Bioré J-Beauty Makeup Removing Moisturizing Cleansing Jelly is a non-greasy makeup remover that removes dirt and impurities from deep below the surface of your skin. This top Japanese makeup remover glides on gently and leaves no sticky residue. Formulated with conditioning beauty essence, this jelly leaves skin feeling moisturized and free of makeup. Satisfaction Guaranteed. Limitations may apply.'] ['RESIDUE-FREE, CLEANSING MAKE UP REMOVER - Wipe makeup right off with this non-greasy formula and leave no sticky residue behind for a fully clean complexion.'
 ""TOP JAPANESE MAKEUP REMOVING BRAND - A product from Japan's #1 makeup removing brand* that dissolves and removes makeup without greasy or sticky residue.""
 'HYDRATING, CONDITIONING JELLY - Formulated with conditioning beauty essence that hydrates your skin and leaves it feeling clean and fresh.'
 'REMOVES MAKEUP - From full face of makeup to fully clean. This jelly works to remove makeup from your face.'
 'CLEANSING JELLY MOISTURIZES SKIN - Easily removes makeup, while moisturizing skin without leaving behind a sticky residue.']",11.95,58,4.4,879
B09B7F54K1,21pcs with storage box for girls big bow hairpin ribbon full cover flower hairpin baby toddler hair accessories,All Beauty,Havtyyise,[] [],-1.0,41,4.7,14
B097Y9L3J8,"[ 2 Pack] Eyebrow Pencil -Makeup Brow Stylist Definer Longlasting Waterproof Brow Pencil with Spoolie Brush, Shaper and Filler Auto Pencil For Women - All Hair Colors & Skin Tones (A-Brown)",All Beauty,SZFLWA,[] [],-1.0,32,3.8,16
B0BF4T4GBD,"Glitter Tattoo Kit, Temporary Tattoo for Kids Christmas- 36 Colors Glitter, 135 Tattoo Stencils, Unique Rhinestones and Mermaid Tattoo,Body Make up for Girls Teenager Adult, Gifts for Birthday Party Cosplay Carnival",All Beauty,XIAO MO GU,[] [],-1.0,60,4.8,22
B07GDDBPY8,Toiletry Bag Hanging Travel Toiletry Organizer Kit with Hook and Handle Waterproof Cosmetic Bag Dop Kit for Men or Women (Large -black),All Beauty,VAGREEZ,[] [],-1.0,6,4.2,11
B09ZDQ626L,"GOMAY Hydrating Amino Acid Foaming Facial Cleanser, Daily Face Wash for Makeup Remover with Face Cleansing Brush",All Beauty,GO MAY,[] [],-1.0,5,4.6,14
B08RQZ3F3L,"Simply Dana Coconut Lip Scrub, Exfoliate and Plump Your Lips, 0.4 oz (12g)",All Beauty,Simply Dana,[] [],-1.0,96,3.9,18
B08CVCLVS2,"Gel Nail Polish Set, Glitter 6 Colors Gel Polish Kit Popular Nail Art Design Soak Off LED Lamp Nail Polish Gel Manicure Kit Gifts Set for Girls Women Professional DIY Home Use",All Beauty,Anzuo,[] [],-1.0,2,3.7,45
B088LPYXNQ,20pcs Nail Tips Clips for Quick Building Polygel Nail Forms Nail Tips Clip for Finger Nail Extension DIY Manicure Nail Art Tool,All Beauty,tiggell,[] [],-1.0,30,4.0,1048
B08RRSPNWV,"BeautyStat Cosmetics Universal Moisture Essence, 100% Pure Squalane, Face Oil, Moisturizer, 30ml, 1oz",All Beauty,BeautyStat,[] [],40.0,16,4.5,99
B07V1QTSQ1,[miclan] Honey Nutrient Enriched Mask 10pcs - Mediheal Family Brand Facial Sheet Mask Full of Hydraiting Nutrients Skin with Honey and Propolis,All Beauty,miclan,[] [],-1.0,60,4.2,35
B09K77RBHB,Perfect Reflection Face Brightening Moisturizer-Organic-Kojic acid-Alpha-arbutin-Niacinamide-Mulberry,All Beauty,Perfect Reflection,[] [],-1.0,85,3.6,22
B08693T3XR,"6 Pack Spray Bottles,Empty Plastic Clear Small Transparent Travel Bottles Pump Bottle Lotion Dispenser Bottle Set,Refillable Liquid Containers 3oz and 2 oz",All Beauty,Cehomi,[] [],-1.0,14,4.3,166
B0B18CG44R,"TINAZANA Vegan Bakuchiol Comforting Cream For Replenish and Soothe Senitive Dry Skin, Skin Care, Highly Moisturizing Recovery Cream, 100% Vegan Formula, Bacuchiol, Share Butter, Colorless, Fragrance-free 2.7Oz (80ml)",All Beauty,TINAZANA,[] [],-1.0,72,4.4,31
B08LCTLZHZ,"9 Pieces Waterproof Shower Cap,Dot Plastic Shower Caps Waterproof Reusable Large Elastic Bath Hair Cap,Beauty Salon Spa Shower Caps Lace Elastic Band Printed Hat Protection Hair Bath Caps Shower Caps",All Beauty,BeeGift,[] [],-1.0,98,4.7,5
B086JRW3WL,"Flotig Long Pre stretched Braiding Hair 30Inch 8 packs Professional Itch Free Hot Water Setting Synthetic Fiber Crochet Braiding Hair Extension Twist Braid (30Inch, 1B)",All Beauty,Flotig,[] [],-1.0,47,3.9,35
B08DHZW3LK,Glitter Poly Nail Gel Extensions Builder Gel UV/LED Soak Off Acrylic Fashion Gel Polish Set for Nails Beginner DIY Nail Art at Home 8 colors-15g (Pink series),All Beauty,MIZHSE,[] [],-1.0,21,4.2,69
B084BS1GJP,"Vitamin C & 100% Pure Tea Tree Oil, Invisible Acne Spot Treatment Serum Oil to Clear Face & Body, Minimize Pores - Great Makeup Primer - Beard-Friendly (0.5oz)",All Beauty,JOMO CARE,[] [],-1.0,77,4.1,278
B081D2R47W,"Qiray Hair Ties For Women Coil Hair Ties,Large Lace Phnom Penh,5 Colors 10 Pieces.",All Beauty,Qiray,[] [],-1.0,95,4.3,62
B08H4SYXR4,"Caudalie Vinosource SOS Intense Hydration Set: Hydrating Trio for Sensitive Skin including a Daily Foam Cleanser, Hydrating Serum, Facial Moisturizer",Premium Beauty,unknown,[] [],-1.0,91,4.7,62
B07P88S8SV,"MISS SPA Head to Toe Body and Facial Mask Set, Brighten Under-Eye, Deep Therapy Lip Mask, Moisturizing Foot Booties, Anti-Aging, Anti-Wrinkle, Skin Care for Women, 3-Pack",All Beauty,MISS SPA,[] [],-1.0,14,4.4,45
B08N6YHQXT,"Heyedrate Activated Charcoal Soap Bar and Face Wash | Organic, Vegan, Natural Soap made with Dead Sea Mud and Our Essential Oil Blend (1 Pack (5 Ounces))",All Beauty,Eye Love,[] [],-1.0,39,4.4,87
B08GWT454V,"Transparent Flexible Silicon Wig Grip Headband, 2Pcs Wig Bands for Making Wigs, Soft Drop-Shaped Wig Hair Bands Scarf, Elastic Grip Band For Wigs Running Sport Headband (Light Brown+Transparent)",All Beauty,YMSGIRL,[] [],-1.0,13,3.3,69
B08QHP717Z,Nxconsu 12Pcs Headbands for Women Girls Teens Elastic Hair Bands Silky Solid Colors Pleated Crinkle Head Band Fashion Trendy Outfit Colorful Thin Comfortable Hair Accessories for Home Work Gym Casual,All Beauty,Nxconsu,[] [],-1.0,74,4.6,31
B08KFLJQMR,Vitamin C Face Serum with Lemon Peel Bio Ferment Restorative Anti-Aging Serum with 20% Vitamin C MSM Hyaluronic Acid Organic Aloe Vera and Jojoba – 1 Ounce,All Beauty,Sia Botanics,[] [],-1.0,39,4.6,26
B08R8JQ7NF,Oval Large Makeup Brushes Fast Application Liquid Cream Powder Foundation (Rose Gold 1),All Beauty,LAMJAD,[] [],-1.0,73,4.5,31
B0842BXM5M,"The Henna Guys Hair Finishing Stick, Frizz Control Hair products, Broken Baby Hair Gel - Hair Wax Stick for Flyaway Hair - Faster & Quickest Solution for Neat Hair Styles (1 Pack)",All Beauty,The Henna Guys,[] [],-1.0,86,3.8,55
B08L4HTQ3R,Huxley Secret of Sahara Clay Mask Balanced Blend 4.23 fl. oz. | Korean Clay Mask to Refine Pores and Absorb Excess Oil and Sebum | Made with Moroccan Rhassoul Clay,All Beauty,Huxley,[] [],34.95,48,4.6,30
B08S1LWF9V,BeautyStat Mini Universal Essentials Skin Care Kit - 3 in 1: Universal C Skin Refiner + Universal Pro Bio Moisture Boost Cream + Universal Moisture Essence | Created by a Veteran Cosmetic Chemist,All Beauty,BeautyStat,[] [],-1.0,50,4.1,580
B00KS4KYRW,English Laundry Men's 4 Piece Coffret,Premium Beauty,unknown,[] [],68.0,9,4.3,372
B0B1M771DJ,ZILING Body Wave 13x4 Lace Front Wigs Human Hair for Black Women Pre Plucked with Baby Hair 150% Density Brazilian Body Wave Human Hair Lace Front Wigs 16 Inch,All Beauty,ZILING,[] [],-1.0,88,4.0,24
B0BN113VWD,"B.O.B BARS OVER BOTTLES Solid Conditioner Bar for Balanced Moisture| Oily Hair | Hair Care, Ideal Ph Balance | Natural, Vegan | Eco-friendly, Sustainable, Plastic Free | Waterless & Zero Waste",All Beauty,B.O.B BARS OVER BOTTLES,"[] [""This is a MOISTURIZING vegan conditioner bar for oily and balanced hair. Our great achievement when pairing up ingredients for this uniquely developed natural bar was to create a product that delivers conditioning without weighing down your hair, which is perfect for people with oily hair or scalp. This formula is where it's at. For lovers of light and bouncy hair. Enjoy your #plasticfree shower!""
 'OUR MISSION: We like to inspire our customers to live a more minimalist life, prioritizing conscient consumption decision making. One Bars Over Bottles shampoo is equivalent to two average sized (6.7oz) shampoo bottles, and one conditioner bar to three plastic bottles. Join our #plasticfreebathroom mission!'
 ""THE FUTURE IS WATERLESS: our shampoo and conditioner bars eliminate plastic packaging and are logistically much more efficient. The packaging industry is responsible for the world's largest plastic production, overloading our environment with single use plastic. Why carry bottled water along the entire supply chain and into our homes, when we already have water in our bathrooms?""
 'BARS OVER BOTTLES: We develop products that make you proud to have at home. Did you know that liquid cosmetics are made up of 80% water and leave an embarrassing carbon footprint throughout their entire supply chain. For this reason, we transform liquid personal hygiene and beauty products into bars containing only the ingredients that you really need. You already have water at home.'
 ""LEADING PLASTIC-FREE BRAND: We are proud to be the leading 100% waterless, plastic free, zero waste & clean beauty company in Brazil, eliminating the use of over 100,000 plastic bottles every month. We have an internal R&D team leading our mission of combining edge technology with the best of natural & non-toxic ingredients. Let's clean our waters.""]",19.99,31,4.2,1136
B089NQKSLR,"YinMer Lavish Lash – Eyelash Growth Enhancer & Brow Serum with Biotin & Natural Growth Peptides for Long, Thick Lashes and Eyebrows",All Beauty,OUZIFISH,[] [],-1.0,89,3.7,25
B096YHL82K,"Gryph & IvyRose Coat of Arms Hydrating Lotion for Kids - Hydrating Moisturizer with Shea Butter & Coconut Oil - All Natural, Sustainable, Cruelty Free, No Parabens, No Sulfates, Vegan - USA Made - 8oz",All Beauty,Gryph & IvyRose,"[] [""DEEPLY HYDRATING: This gentle and soothing shea moisture for kids easily absorbs to add hydration and protect the skin's natural biome, leaving the skin silky smooth.""
 'NO SYNTHETIC FRAGRANCE: Our kids body lotion contains no parabens, no sulfates, and no phthalates.'
 '100% VEGAN & CRUELTY FREE: Made from all natural, kid safe ingredients, including shea butter, mango seed butter, and coconut oil.'
 'HOW TO USE: Apply to damp skin after shower or bath. Suitable for the whole body. For best results, use after our Gryph & IvyRose kids body wash.'
 'EARTH FRIENDLY: We make sure our products are good for you--and for the Earth! Our bottles are made from 100% recycled plastic and all our ingredients are sustainably sourced.']",9.98,98,4.4,31
B08LZLBXYT,"Hair Drying Towels, METLUCK 3 Pack Hair Wrap Towels Super Absorbent Microfiber Hair Towel with Button Design to Dry Hair Quickly (Gray/Brown/Stripe)",All Beauty,METLUCK,[] [],-1.0,76,4.3,27
B08G4VWFNS,Molequle Glow & Go Brightening Mask,All Beauty,Molequle,[] [],-1.0,15,4.0,18
B07PGGLGD2,"Céla Skin Care Essential Balm, Coconut/Bergamot Oil Moisturizer for Dry Skin",All Beauty,Céla,[] [],36.7,100,4.4,60
B0894D5668,"Hepoiss Straight Hair 4 Bundles with Closure Unprocessed Brazilian Straight Virgin Human Hair Bundles with Closure Free Part Natural Color (18/20/22/24+16, 4 bundles with closure)",All Beauty,Hepoiss,[] [],-1.0,5,4.5,6
B071JMGPTH,Royal Locks Curl Rescue Leave in Conditioner | Curly Hair Therapy | Keravis Ultra Conditioning Formula | 4 Oz,All Beauty,Royal Locks,"[] [""DEEP CONDITION: If you're looking for a leave in conditioner for your curls or damaged hair for a quick visible difference with just a bit of product, you've found it. Curl Rescue repairs hair damage while sealing split ends. Paraben, Sulfate and Alcohol Free! It contains smoothing proteins and conditioners to hydrate and soften your curls, while controlling frizz whether you have thick or thinner hair.""
 'LEAVE IT IN: leave-in hydrating hair deep conditioning therapy contains proteins and conditioners to aid in preventing hair breakage and soften the hair. Seals the cuticle and controls frizz, visibly improving your curls moisture, hydration and form. Hydrated and treated curls are happy curls.'
 'WHY WE LOVE IT: This leave in conditioner promotes awesome curl definition and can be used alone, under your favorite Royal Locks styling product, or over your curl cream gel, dream cream, or curl gel. Handy pop up cap squeeze dispenser and sized for home or travel use. Professional grade so a little goes a long way.. Lightweight.'
 'KeravisTM is designed to deliver optimal anti-breakage benefits. It is a multifaceted protein based complex which acts on all of the three fundamental parameters of hair strength: tensile properties, bending modulus and cuticle abrasion. Paraben free.'
 'Check out all of the products by Royal Locks. Designed by a curly girl who was fed up with curl products on the market so she set out to create her own! Suitable for men women and kids alike.']",-1.0,68,4.3,122
B015TJJYXU,"reBROW - Best Eyebrow Thickener - Eyebrow Enhancing Serum & Conditioner For Longer, Thicker & Fuller Brows. Made in Los Angeles, CA With Advanced Peptide Molecule Technology.",All Beauty,reBROW,[] [],-1.0,54,3.2,80
B08GCJZW9V,"KLAVUU Pure Pearlsation pH Balancing Quick Cleansing Pad 100ea - Powerful Makeup Mild Exfoliating Cleansing Pad without Skin Irritation, Intense Moisturizing",All Beauty,KLAVUU,[] [],-1.0,8,4.1,44
B08Z32P2Q6,"Satin Elastic Scrunchies for Women Girls,5 Pack Black Soft Ponytail Holder Great for thick or thin hair, Hair Accessories by TTKLYN",All Beauty,TTKLYN,[] [],-1.0,64,4.1,43
B0811PYYKY,"Lihui Pre-Twisted Passion Twist Crochet Hair 6 Packs Pre-Looped Crochet Hair For Women 14inch Passion Twist Hair Crochet Braids Hair(14Inch,#1B)",All Beauty,Lihui,[] [],-1.0,43,4.4,67
